Name,Address,Phone,Website,Category,Price Level,Rating,Description,Image URLs
Dundee Dell,"5007 Underwood Avenue, Omaha",(402) 553-9501,http://dundeedell.com/,"restaurant, bar, food, point_of_interest, establishment",2,4.4,Elevated pub fare & a vast list of scotch & microbrews in an easygoing taproom.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2Ci7gzXrECtKKjlZESTnVqmAGzReGTCebKCMnZwAROVHnmYtn8JoyHzpkVg-DU511MiWp3drfG7eIj83mFMU7gS-KKi1QsE60OgHdJQwu8KvsW7L_HalFu8VXkeQ6eRhXRyvGT6c9LrGzDQz469yCMGAz-PidNLpoeRk6qQB_R4U9lrX_bXur5XhSPHsqm8mhA9QmyQtdBjtoV4xxuwl9o_jvEHDeOFpYMLtRyHQ30NLxoPPmyFv3-ORvS9ITsUt96uHSqFYpynoZzPl0Ex8d0e-pBJHsdrIPyz6RjZUg5bVdzJFzm61L6KDPCGOaX3hpCsk3xL4A&key=GOOGLE_API_KEY
Subway,"2509 Abbott Plaza, Omaha",(402) 342-3155,https://restaurants.subway.com/united-states/ne/omaha/2509-abbott-plaza?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=26915&utm_campaign=evergreen-2020&y_source=1_MTQ5MTAyNjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,3.8,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0lAPb4eeydSe0gAjLoPsrDjEI4mNXWA7fXQds542k5mVvK3n2bzQm214lOspK38GAYbeP9sNrD0TLVMMyC6lmfybYZFjYsbf5Q24CRte9EjbuqhpqFchgD7ck0Uj4QdRDXi1apR2QJy570JpojecLnzL1GDarRdeAEz2HmgeKeP5D1O8f-eQly6gpoCyZ8VhTBW5QVc363rivpUqtzRILArFfF0R7HXDwJvKPJZO876bVuZruhvxm4fveBI8lGBgeN94H3tm-_4Yf8BhDi0m61z1MiBn40w8W-eG0oRslsFZm4dyBs5x-27popZZNqEXyTNWwlVwQxtdm1xFBq5aeBqnduS64qXMdaOdIiww7QuU3hpAKLo5vkXFfMLe_DtdaU_-ooY_0-ISYJYnIxC5JqX1u-Ovp0ayuyy6eGsGtE_3VeRTrmRnhdcyIWzUFMtUNDl5otJY4VCShw6UnRw3Y11IrItoOfJ_tvIusmC5EosrOsnSrwi-rS3T8RiumxkJWw0P16QFSmMngcGB1o-pAUPKGDXAfWLx_O6NcPjK8f3spfvxu6_U_u9KFe1nVUFpYWONNUYF4NOTU4WHe6WSOZtSP9o24Q7hNKi1xF5YbLdMR4NYlRaKFoPmgNu5HUq3I-gQ&key=GOOGLE_API_KEY
Chipotle Mexican Grill,"201 South 72nd Street, Omaha",(402) 391-9979,https://locations.chipotle.com/ne/omaha/201-s-72nd-st?utm_source=google&utm_medium=yext&utm_campaign=yext_listings,"restaurant, food, point_of_interest, establishment",1,4.1,"Fast-food chain offering Mexican fare, including design-your-own burritos, tacos & bowls.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0sKxwphpW4jK-Cv7EzYKv4D2TdW2NxtxjxSxqBdyQhnX02W0jG6Ix5_1Evu031BuTWl19JhO-l4-zRJ-jwK5jo8pP3vF-jM32X3VZM9sov8tILw1rfl4Jm-p-PIzKDO480JrRnPWx1xPi3ogzTfPaYIJxnE8aj6L11K770B8wbx_hHzhHAbnwrbP3J_ekN-b71xXC5Dpql0Z1PTI1TngTfRkpcTYD85Gujgb1zBlvWIeJ05YUsNN579UaeIX60c1OjBFXyL1XJvLYEJEAkssqnqNom4-OF-_X2mWxp-HJ_-eFT_PHGtSQn7g_HKowzzKd1AUdshkGkyOHZkiMjwd9LV7WjWaKB_bU2e95sR3TmE3r1solkv42BBxvOZcYq1oW4GTvpR7CXMGKDCByi_oVp_65T7pHySFFOHaaxEDztjunUVZwQuB31pHVh-dMdDcW9DKdd3qH5BeZl4H9ZOfMbFj7_k1IH9FktYYjIokeWPYmRPropqiBmDZwlUnqYFxLxPCffUxkPl25HRQc2Ta8ragBOory9GRv-1jezcpAvH07mSfN2bNwkww1lCxXXLUa1onVZ3O9KvuOgmndfiz69qPeLtZz3clJN85WwC2O4wFR0l3Ka5jIMUgwYG0t4&key=GOOGLE_API_KEY
Spezia,"3125 South 72nd Street, Omaha",(402) 391-2950,https://speziarestaurant.com/,"bar, restaurant, food, point_of_interest, establishment",3,4.6,"Sizable, modern pick with a patio offering Italian dishes plus wood-grilled entrees & Angus steaks.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2U9JKsvxoDvpa15mR4h6tM7K7y1kZ5end5lCdN5T9XWZxsTLuBtYO2kr5pYcyaY3l9DqLa3vIbGyXiPyXzVSN7XOfB4g8F1Z5BMr1DkzKJZIUYBJmocH0tPl98qy5gCoLQEhZV1mz4AY7QBNb2jxsJxxBvFLQQ5uz-QP-OZUeywkFdgWGSs3pRtqzOCTTFaM57Om9n8sV0X23vRCCOxF7gSXMURdZksCSyqLXaGOempLQAfC0rHm1Wj5mE4cSrITwcgMRkfW_7J3QAJrKHV4G57FoB_lvpweDKGOX61RqAsBuvHHHBVPobEACikrezcCP2_ToM0fM&key=GOOGLE_API_KEY
Sgt. Peffer's Cafe Italian,"1501 North Saddle Creek Road, Omaha",(402) 558-7717,http://www.sgtpeffers.com/,"restaurant, food, point_of_interest, establishment",2,4.3,"Snug spot with checkered tablecloths, offering counter-serve pizza, pasta, baked casseroles & more.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1RYz2u9uEXC5c05NKfhLpXWn9larBZwYYYdLtUQTJdpJlChjSWBkCC8GDK8yANCijEvQgfuVOn96FwAJS9hkN-k30_BYiwO3Wqj7dN0OIw5AVvyz5UpmfQsOc79jHHcnDPPyuM3P5ulQv-TRd5ko5YlRmJba5XRPlzeHkLstOfA0ugFbKrCUpuCzEYb5IkUJ2TBEqe73oqao9pmVZVmvK4UaOdsrGIkzfkjV2t2GDw2e7Vi1E_cjwG0ZjHqQGkqX6i9YoeA2iO9EL9tKWCnWwZYE7IbldfOSQHZ7jtXDjLC5h5C-BqmoS8IYKewuLelvm5cwRg_0I6M-TOBDW92GNDEfxMCqMYQfRfAgIm-YZ6vuLDKFPmjkeBi1PXVlAS2OcKw3Viu-PAnUiS5Q_2sr3-0CVP3pcfWgysUBGOXJHZNg1iVlfG6ynpWuhJtnzMCjh8WTpN-ANaoTV0BxQ0ZzlrYy65EBOaGjWsQllrbI1EOlcJp9dG82OykctdrcxWiXZzTf2vQ6960othfGNeU8xYLxsBvde1VQ-gZ6chBZqcoLDq9X94fP9LjifQofuzGQTcFxCn6j0OeHgC_HT5wWLQQ7Xxqnvvx1HPMIH9ZcMZUlUCA0LS4eSIgeugzj-VrewHXhHU&key=GOOGLE_API_KEY
Subway,"5048 L Street, Omaha",(402) 731-0861,https://restaurants.subway.com/united-states/ne/omaha/5048-l-st?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=10180&utm_campaign=evergreen-2020&y_source=1_MTQ4OTU0MzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,4,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ217d0ma7Cpp0VNZnGcuDsA3ep6oiFD5mjz3buwSm-WoQfWYf2HefhSU9xxUVoRb6E8RRCyYyDibme_8AVt-Ax4nfqwCvI5EhhWPMQYrw4FwgV65bBBFByVYKTu5Gvh8wOAjBEKJ8K-U0kUFrabmxuKuUUg-aL13PSIS4VaynQ9D8BJ81IeEAuUMfELKeVVor0kFVqZ7yERAo0bcNE1zBN-3i-JY4rhUc5MVgNrDRl45HuqG6PJSWXJ33etTwB9yH7gBQFWAcOEM8dx9N4ZC61XTZsOOukogF4y1KioaT_dIBVo5NDpqmsJ-J95aax3BBHM-pmW&key=GOOGLE_API_KEY
Nicola's Italian Wine & Fare,"521 South 13th Street, Omaha",(402) 345-8466,http://www.nicolasomaha.com/,"bakery, bar, store, restaurant, food, point_of_interest, establishment",2,4.5,"Laid-back osteria featuring familiar pasta, meat & fish dishes plus a spacious outdoor garden.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2QeVbNoLRsK3hnFkj3vjfzkle1wklOx1cHgTnJKPWX49a7Fo2t3Y_ch8DmXK7o1-CMXru3jRT8i5hahPCxZsh-TFhXTpBNDBjVdnH9tet6eIs7jDDJD8WbJAIUNZnhka1MyXM8tWjqDC9QzYoq8G6HK1cyNdUQDezwAWWgW0zOl5u7x3W_LdrbPAY3ocZYusl2fAktZ_EMKAgLJF1u0ahHU-GJVJVUYGWmjt7tXzuacr4dkJiUt8gyvKzxSY81d6RkMUFAooWNPaPMyJzukdsNTCzNCv_mwgT73q3zss-FDi8MrI3AvG6tlbpc_R3sXrEA8jzVV-RXMdJMZJ97KzKj77UuQ5GvyfIXVP2Kk_-XHGDQdNoNysqWdc4InLufOmNwdc8yZDW8I9At4blss_BG3BpRSCVF0BrTmcjjaNtzi4jIpUw0M7Q_eHt6rrLXduCl1n07lMs2Hbj8SQdleAGOCCljUXWGUB_N06V9uXb8SAunpc6s_se4on992SkO_BlC0qL_xLe_RU_EHl960gPkhZKj8egL-m4aUqbEFbbw21drZXw5lnOi_dYibXqYD_Iva7e1UbN0ncwtGzXg0baQpZRJxei9GljEAnno77AB2g8To9LcPXTV3R_hdw5bNmNHgQ&key=GOOGLE_API_KEY
Little Caesars Pizza,"7446 North 30th Street, Omaha",(402) 932-2898,https://littlecaesars.com/en-us/store/8910,"meal_takeaway, meal_delivery, restaurant, food, point_of_interest, establishment",1,3.6,"Carry-out chain featuring chicken wings, signature breadsticks & pizza tossed from housemade dough.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1-iU7rieuP0uBDG0uNYPu4Tsyq0R2MRcisI1QWnFByx2M6O5v8Zv89xGKudJL13IPl6hDchYAmihdcwT5DQiH-52dWdUWvRndxvOgop9xTdRwW8_k1A5HXm7Y6kZbRJue9hC9YPbVBWWU8pxNKswDjZpypO7I7x16ZG8Ob2M_KAMHhl275ql2MOOgcjeZtFlxi_w50BdqiuYRa84gvTAtpUkuo58L_OGAKtIzqUbQtcWGyWlzafdlFBdz4QN55WGzamlnDtBNuS8bIEL1apMeJrnTlytzB9AswKHNEyy52pqdwCojHpVXvy4fflC1x18iRL66j4S6n1mpf6BsGdYFT7Fz4ICcmTeFbIKu8RoJ_Sfw3g-fCzm5esBaz8e76L3YsQsfzkIYtKR1-gspuOTKfCLB-bzUHZB5xnpvDLdD-FKLjCilutuElhf2-SUnoW1s8je_Jsvy1JC_mOCgdeAA6Tov3ram3foxJCTsz1kagf46qLz0PtBLgxcssvy3Q7Q3hAhLKwD3Pf_kY4czEo2JrMW8ItZu7DBI0v_nLVncnpuNVELMFlAMbqwhw3yYE2vfS7eGd3gLe2eoC-ps6bMovrqajLAKQZ5k8u6g3LzQm_8cxM5GieHYgC3vF7FflLcBiSn_U&key=GOOGLE_API_KEY
Hiro 88,"1308 Jackson Street, Omaha",(402) 933-5168,https://hiro88.com/hours-contact/,"restaurant, food, point_of_interest, establishment",2,4.3,Branch of a local Japanese restaurant chain serving up sushi & sake in contemporary surroundings.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0Myv4rMORgAS-yhJ8HfW9xE54apHOWtG9ONlRBFmt9Y7NACTTR3MVuwH0PkdLjdl2r0Ozl708Z1-7D1mu_Y63HKIjKIPUnpEAIn0MWfyPzveYPN-LqGpeZbWQrxrgkFRQdwrbuFz3zWSEcZENVPEaPVSK25oWTM3oiKLC6coKCT0IUopP8WjKmUOv42iRsSjJQUjmswJn8vQWDiMeRTSJvCUZZaHRj87iomiGamuPDTyWnH-oswDrPkze5jGQI9QnYICSSpRPj7AuLcxkQ5JxYz-HG3hnQlTTTW4FtO9N3jxqMz0bPYy4FMZ3TfxpFGO5KPkqqyRI&key=GOOGLE_API_KEY
Crystal Jade Restaurant,"7255 Cedar Street, Omaha",(402) 398-1688,https://www.crystaljadene.com/,"restaurant, food, point_of_interest, establishment",2,4,Casual spot with full bar offering a wide selection of Asian dishes including Malaysian specialties.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2pL6ZMsV412OowGaPJANJdDrMXXDyvOm0gEl_uyHyJ9p2yApByvCXLfi7x2Cr51ojPa6Z-5BcsZ9QM4J247o7HxC1vNeK67m8FVgYHkNicRk0ZFY8HdfUhgPJv3Py4EY6b1sxRHw78YuZEAUhL0Gm5d86o_wsrtnpzeZTmAuJsM242ojbN04N6ejJoeFlXNz-96hmnf29bbKiORLkw1SSRw-REsEUoN4YCeIa79iOaZ3wRrRp5-AeSERU5Foq7HAReMXdt3VmxcNtIJv8aMKjwkbjGg95ThuSTCVUWw4Ur8Nfi1ytECuHiAMTsUMkRHGP_6wrH2LeD_Wm56AJ5a2zrLvb6GU65eBB0n94qjs8S1GrDRflhgXCD2eT4hwr0pcpJ8YzI_Cu7hhzLbZmtZddt_xwF_rFd1B3hcz2MC7L9tbdrz2qtUj9g7A-yceNX4kNYw0koHZq-wYr3hjvxKu2Ayh5ts6NhQZOjp0AFccNGP6v7Z2IZ3ouu3R0di1VJKPtoQ6s-8H7KqdYKbc8X5mINl8r90LQ41f9WBrzgCLgPq3dUmTxkOWy1BOYdc3MgrZlDyNsZD-bwiVv9beztA4MsH7ToE7fid-i2R46uJgMpVuNl4piFQpi_SLy6cDsGvHdnmw&key=GOOGLE_API_KEY
Subway,"3114 South 24th Street, Omaha",(402) 341-9449,https://restaurants.subway.com/united-states/ne/omaha/3114-s-24th-street?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=11412&utm_campaign=evergreen-2020&y_source=1_MTQ4OTc2MDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,3.5,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2U0UZ8kLBnKPBiLVhSmS_uTai1rC3coUHCd8m--wZnGKCzk4lfKqQlk3mL66wHDHj2nnRX7hrN6a7M_CZ61jdHY-neHUugj1O7N0k9KNgkGosII1B2vZmUhZ0OcpeXoXKmlRAxvUh_gi56j5k2eCCtWA9oDjTzXgLL2-ug_VaCzjXAhJ_JUCIUeGpmyisJ2GPk9jaPxQcXpq2XJVHQED02pOpM1s9tAFHuNGg9vEpmBrTmI0W6nr3bp9hoN7XWxIiroRKy0nWx81u5jBfQmRtDcf0dg0yt5hmnM8D31zkaDrO_vdzUbsCTqbZdtfNIQc6VAFvqGyKn8UzGHG26-lwPMjkTGwDKUTGZtfMOnqWpyF2S-3faVW3gO4IU8juKQZ1psZb753Eur8bV5ACbdpJuQfo94oLXAI9TVfhDM_z8nvZ-J3DLVi72jqUy38lAgYzu4lr1F-qczBBUD2qES3VxVaBu7_rD4BJuaJjlwYHUfHdqLrCWmi-DGse7Y8nbcYk9c1n_87frRJzFgaNJOKBcguijarylIZL_3Jv0XvQ29RSfibj3V9Ds_vZI5c9OpnZojENYv-c_6xsqh14JYB0a9geJ2WXgySA87b3gAnU_erb48044b1HgxGseZQp98ANk8g&key=GOOGLE_API_KEY
Subway,"4020 Dodge Street, Omaha",(402) 551-1081,https://restaurants.subway.com/united-states/ne/omaha/4020-dodge-st?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=11144&utm_campaign=evergreen-2020&y_source=1_MTQ5MTYzMDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,3.6,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0mSu84u7Z54BN-HZqilCmy2fc-IQgI1iDdmXbUCP-Xkp_g59BpN2HAHqALNnqhoPLRU5_dFI-BmadFbaD5sxjb8kczA7IdR-jQk3OjruTD9AI7wlpuX3h4AphHEp5TCiDPRqwD56dBy3Oqb6tBuwGJT3HNhzE7QtYNlzuR3dKrL3rdYH5hqAjyKguvnq_567TXQ_MSep-eHQRvfbk__zXoeRKCb3_8j2Onj7_9IemcYjmeM2I1s8-4DqkakvcUJUbQ3i2eKnS3CMrr-wt6wInYLxKT6IHEGK0-r-EXG8d7a9e9BskIl0e878IVg6ZmLzJZQt6bl5v3vRAWH5daXNXN9U0UXBOwV_j84mX9IGw8JuGTOIR9Mv8c7J6w5Jg-V27dIPnmfmjSiZzU8ntvmQ0KGAh3w52w5JwgOZJGeCwxBLHWR9_f6GdtsRpySEgIfSd8EeBZsv18uAauyb-MaxM70YCXay6RflYp66KhbmLd0abd28APEdLZJQgQm7f0gQW6o1JnjO86e2Lh9ICGfqAr5SaDIw6gVBjX4NLwvX_vRuX7C-vbf2mEoStvTZrM_52gtIhfwP-iSMLsIvL3-1F4JCOyOlC4Ik4KfVaPeYHH0UZhdeUCnJSt8GiArf7z&key=GOOGLE_API_KEY
Subway,"2302 L Street, Omaha",(402) 733-8733,https://restaurants.subway.com/united-states/ne/omaha/2302-l-street?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=27148&utm_campaign=evergreen-2020&y_source=1_MTQ5MTA5NDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,3.4,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ18fIhFNHJX7z3u9stUTATy0YVJ6r74YYjG9T4zDEc6GCfoFTUmbaVIJajwreU3ZhGkvJV6cRzIq65NiWBZ_0plHBs4kDyVCfhhq6cafMR_K9UO56RdGbkLRSAiq1CDyPk-60XhcIeLwM8pyDzAdwiJOy-GDL0e4_qRSU7deyMXhT4MgcSLTrMLUd6VmAvUorerfVhymo89DQSOxrAx4gkAq85oAd_8f-gij8g-8YbU2cpwAlRVPP8-qGuAWRsJoa5qqdfaR9k3-3XkyCU1uhQ7N4P9c04KfN_mSh6Zz2EkC6zmigi-voto-iUcgrxHg-VGbiOxoG-genAj7e7u3Jo0GogQsi13Xj4iHnBIHRIWpadU-dA6WYV-r5p2IJBCiNBIAznXmnur1gjxXhVXt-Ds1CbTPPPiNQV5Rpo446v694xQmlcnfINS6VHm3X782eIQN1h3ILnF-PiuQ-7ZNZbY7cD8-AvQl6awFVGv6vPND0YAswnReh0dwNcuNj4-_387E9EfI0-tJXI2oiqeNSG41FKQTcFQLsWI72sDUa9TNmvc7QVqYYVtigDhhZCqh0Ht2UUmuQJFQHl6ZPhNSdU6QBxBO0bbjH8jztBoHQf4j4lNINWYAaWd_v_rAKmfLPx9eA&key=GOOGLE_API_KEY
Buffalo Wild Wings,"205 North 76th Street, Omaha",(402) 343-9464,https://www.buffalowildwings.com/locations/us/ne/omaha/205-n-76th-st/sports-bar-24?utm_source=google%20my%20business&utm_medium=organic&utm_campaign=website%20link,"meal_takeaway, bar, restaurant, food, point_of_interest, establishment",2,3.5,"Chain dishing up wings, tenders & burgers, plus sauces ranging from sweet to very spicy.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1R8x5KDuVU260OcE8uxj3vwVSMJbWmYHlZjxuh4-4evfWfdHlySUdODtJoH9PYNeTDA7xZy4Mpvc3Fz6gWuMXJfheQCyba12BBFpjA3aBGT01_tHtdTxH9I6xTDIYqMn_SIlyEnyMvmmJm-8oyKe5ldXbUxb9TOVYKrv40gCYgL6iBjx_phmsbNX8Vavgyupt7H25ftKylN17VUT6nvEF4JfA0O-13e4xZUf7WxxNhtJaf6rKcZI1fSmNa7ULXN4cDCzdV9Vw4zLLRTZOTonuf4THatQtoi0ir0w-p0iZt2BVQi1l_Pkq2QLY7Arkz3BzSo2t4pdZBdjneKNCMm-9Z1wbSl6UpwKNaZxQmVn2Hc8SXmM-wsU1bzdDxEZxKqCB5RfmrPyaHsg5VC-4v5tBrDMGqjG7a_9SNRSaTPGq1qbPfntfG7hZ6hh0xSH9BVybFkcJYVXzgcszfmKEwtCJzynhSrG1gMbsJ3G0L6iBDBXEvtUGjuW64d4A_zLTmmYsMes7xGysYK-J9dwDz5fhq4_Bgn8tHsMxyUxRr-vEKtS3GCxrIUYdiHI-H4tIYXTysPfHMR1ASlqaYUYZPq83yxxyA0ZY_qBVtQQ0BBbzV2HBpNUcTCZV0sheJjhbWlzkrWAt-&key=GOOGLE_API_KEY
Subway,"208 East Broadway, Council Bluffs",(712) 322-4114,https://restaurants.subway.com/united-states/ia/council-bluffs/208-e-broadway?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=10813&utm_campaign=evergreen-2020&y_source=1_MTQ4OTUyMjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,4,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3wfGzrNUheJOAjNfnYPfbZdhcYf0N7zDHFJlFpdADY9A-8eScRY4QpBg-_7_a2AURopDzsDLvvuXUpTKutPn8uPvFRd8PHdhRjW6u9mDiKGaaargriXqJIx_MA01zVeh1ZJPOzVfe2KW7_hmTflVGUqWFXU6cK7CYhJ7vqIDm8oySVOW8Wurhtt9bzYRXetcgOaAiwyCT0TmOx91mRfMi1mCuvQeqsWfTZ0ltGVwaEzveUQNwyhlrmD3AR6NMDGsZMMGdgMmBhhA06sk4lbzuy3g85drF4UZHkkIuaZ9N9BpIx0n1VWwZCE6caNuoZpshpGQ8gWzc&key=GOOGLE_API_KEY
Subway,"3201 East Manawa Drive, Council Bluffs",(712) 366-1551,https://restaurants.subway.com/united-states/ia/council-bluffs/3201-manawa-dr?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=36453&utm_campaign=evergreen-2020&y_source=1_MTQ4OTkzNzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,3.2,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0oTOi6tsvgtj9H3JtojgmRFFF-CJFv5fzhnyRwCcKj2NyPGljsQyebFKu9L68Wo4wK9WSJfOvg8xIbFOdWaTMV1WMlfvO8RFuvxbUpTd4wCvBetBYFCeoY23a9pkj2xD45pXLoIyRR-eQPIYvML8GpFKAdRIvT4EZs2x15Sm9FuSdOWDCr1VfKwAXQzf9k5ymziChITFJe1T3LPDPI1aqCAIYRN1Vn8BrIArbqrvJFlQg7KfqhaDDbubOOsghfdQQVnR69FlaaPu_gsjkzXSJoRrDMX45-djtajF5ubB6W5DDNfBtYrSDGTXlKf9o34NHJkaZYKTVtOQD59UHZFHEJqBNQV5DXF4R6SL8EdCZy46gtMgj1vhbHk9eezDtwYudoU7RQeNb8xvRKBLYevbuA7RjSj21GAnp-F8KGf2s32Yi20mrrru-9cWausJVa87J5yEHEparY4jsPYIXr532UsD0Vul8LhLpKtRg9hqJqUW9fpBUpsJeejtWqUjzFIZmCgUA9MYf15ZIPdK9I7lTVmaXjtLqSUR-Uoa1lWjZWFJUyg2a8aJuK8mvWsttW5S7tYqE7GbFDpM8hOcvKVoe5fQ6KXdrxCP5bLgl8xxwCdiIdwdqy9pPNjtdQ0VqUOpNoDpUE&key=GOOGLE_API_KEY
Subway,"1606 South 72nd Street, Omaha",(402) 933-5810,https://restaurants.subway.com/united-states/ne/omaha/1606-s-72nd?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=41007&utm_campaign=evergreen-2020&y_source=1_MTQ5MDUzMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,2.8,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1zLUMBwipQrE0Vr4QbvMRaV5hguLl7SFTlAwjBYUbB4YMUk5901UClOh1LsayPAaGqs3KzqSQfQk2W1JlSY-0iYFub_2fXQdFC_4rmmqTOTlILLQRPSF1FRWezhE7Kj7wQzDGXmlEYCxHKPuDmU_doKre7o-HoJds0fgHGNrTDoMff4RF2qhuw71E6U-SGyLRXHEjeb-n8D_qCqwZjANdgIUf4yEhFb_JKwf0TuSWbDJJDL8_47STLQlzsLg6PFSZ1ORXiIQ0011v_YH0PcU5USwbTSk3K5h5J93wrFpQfFYPUKaz0mHe5u30cii4ftLPZG4WjPDY&key=GOOGLE_API_KEY
Flavors,"1901 Farnam Street, Omaha",(402) 933-4140,https://flavorsindiancuisinene.com/,"restaurant, food, point_of_interest, establishment",2,4.3,Corner Indian joint featuring à la carte options at dinner & an all-you-can-eat buffet during lunch.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3GFPrsxgBucBEu4PXiW4bG53XAFLXGMmxI3ecDVAwrk5A6u4MX9PvHy8v5Yyc4CfvtMYMZZfO8kSXv4IJSH7U3dTgNmK8Q8fhFB07nK8n46cYDz70oV7ufDFowYKKgiMG3NiCuBJ9ZGA0zzFUDihrdE3-C4QCMWu-HzhdpxkdkXK6Ra5Wc9hcSaGYGHIg8ScKuHdVKuzuM04OyWE4wNDI4-2vcEhZzK6r0NyPDe4ZAxezYRz75Bh7zUQyBajVWYoDFjEoKRKRPzjP1NYl-bb0oRUVCtlT6WeWHvpBZBDVihRVOA2SrqJV22Xs62kbXKRJY_u-spM0&key=GOOGLE_API_KEY
Big Mama's Kitchen and Catering,"2112 North 30th Street Highlander Accelerator, Suite 201, Omaha",(402) 455-6262,https://bigmamaskitchen.com/,"store, restaurant, food, point_of_interest, establishment",2,4.1,Southern fixture with a lively feel dishing out signature versions of soul-food classics & desserts.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0Tc5WhSqvV3zbG6OCvkXTZAqacUlg8oWTuf0OtjErqsm4oqKA4tmyEopsx37aCAxPfLUpgZouYIBOHaOjWE0vZRU-58l9TrmEZEaiJrkCAxC2kMX7Xpb9VEbf6RUIlohGAEPpEXCQCipfyb1FTu2YByOJmeG0_G_ZIALhNQ3usn80F-2nVuUEzUaY7Aa31gdXQ_TziEBDqL8cRkcyTqpyXKFWhUGaO4OBlpdGwo58SOe7lzMu9ZFk3YQxRMAtbgbVWckkLc7Wmn3QJl6tvpBesosWTADednsEdG8iQlG4VDmj89RWuXp03HnV7vqmWy9ssGAJqtp0&key=GOOGLE_API_KEY
